Customer_ID,Age,Annual_Income,Total_Spend,Years_as_Customer,Num_of_Purchases,Average_Transaction_Amount,Num_of_Returns,Num_of_Support_Contacts,Satisfaction_Score,Last_Purchase_Days_Ago,Target_Churn,Gender_Male,Gender_Other,Promotion_Response_Responded,Promotion_Response_Unsubscribed,Email_Opt_In_True,Return_Ratio,Purchase_Frequency,Promotion_Response_Score,Email_Opt_In_Score,Engagement_Score,CLV,Intervention_Cost
187,21,99.72,9670.7,2,22,131.84,2,1,4,41,False,False,True,False,True,False,0.09090909090909091,0.5365853658536586,0,0,0,141.4868292682927,50
188,63,181.66,5393.61,19,4,261.9,0,0,1,106,False,True,False,True,False,False,0.0,0.03773584905660377,3,0,3,187.777358490566,50
189,29,77.87,343.68,15,35,355.75,3,3,5,185,False,True,False,True,False,True,0.08571428571428572,0.1891891891891892,3,1,4,1009.560810810811,50
190,40,105.35,6235.74,19,84,414.02,0,3,2,287,True,False,False,False,True,True,0.0,0.2926829268292683,0,1,1,2302.355121951219,50
191,31,112.66,2785.04,10,91,366.36,7,0,2,338,True,False,True,False,True,True,0.07692307692307693,0.2692307692307692,0,1,1,986.3538461538461,50
192,63,45.28,1078.57,7,73,58.6,3,0,2,348,False,False,True,True,False,True,0.0410958904109589,0.20977011494252873,3,1,4,86.04770114942528,50
193,29,148.32,4088.79,5,79,345.2,7,1,4,324,False,True,False,True,False,True,0.08860759493670886,0.24382716049382716,3,1,4,420.8456790123456,50
194,34,169.49,5629.38,12,36,453.65,1,0,5,283,False,True,False,False,True,True,0.027777777777777776,0.127208480565371,0,1,1,692.4975265017666,50
195,42,30.42,268.7,18,77,226.57,5,0,1,43,False,False,True,False,False,True,0.06493506493506493,1.7906976744186047,1,1,2,7302.930697674419,50
196,47,72.45,5634.56,1,82,373.88,5,0,3,204,False,True,False,False,True,False,0.06097560975609756,0.4019607843137255,0,0,0,150.28509803921568,50
197,39,26.85,5160.91,12,88,481.34,7,0,1,122,False,False,False,False,True,False,0.07954545454545454,0.7213114754098361,0,0,0,4166.352786885246,50
198,64,192.18,7959.69,19,82,350.04,0,4,2,148,False,False,False,True,False,False,0.0,0.5540540540540541,3,0,3,3684.8805405405406,50
199,43,140.09,4293.14,9,97,151.97,3,4,1,342,False,True,False,False,True,True,0.030927835051546393,0.28362573099415206,0,1,1,387.9234210526316,50
200,34,193.56,5579.16,3,50,231.52,3,3,4,101,False,False,False,False,True,False,0.06,0.49504950495049505,0,0,0,343.84158415841586,50
201,37,115.67,7445.89,19,12,239.67,6,1,2,53,True,False,True,False,False,True,0.5,0.22641509433962265,1,1,2,1031.03320754717,50
202,51,164.37,8981.74,7,67,426.03,0,3,1,234,False,True,False,True,False,True,0.0,0.2863247863247863,3,1,4,853.8806410256409,50
203,58,87.39,3862.34,15,23,484.45,1,3,1,242,True,False,False,True,False,False,0.043478260869565216,0.09504132231404959,3,0,3,690.6415289256198,50
204,50,83.69,6056.17,12,69,300.67,7,1,3,237,False,True,False,False,False,True,0.10144927536231885,0.2911392405063291,1,1,2,1050.4420253164558,50
205,54,88.09,6976.65,2,42,47.69,6,1,2,232,False,False,True,False,True,True,0.14285714285714285,0.1810344827586207,0,1,1,17.26706896551724,50
206,24,138.42,528.38,14,43,475.28,8,3,3,110,False,False,False,False,False,False,0.18604651162790697,0.39090909090909093,1,0,1,2601.0778181818177,50
207,39,84.7,8027.53,14,16,497.07,7,0,2,222,False,False,True,False,True,True,0.4375,0.07207207207207207,0,1,1,501.54810810810807,50
208,49,182.07,3836.56,2,60,203.83,2,0,3,338,True,True,False,False,True,False,0.03333333333333333,0.17751479289940827,0,0,0,72.36568047337278,50
209,31,196.99,6735.37,11,61,414.66,6,2,1,14,False,True,False,False,False,True,0.09836065573770492,4.357142857142857,1,1,2,19874.061428571425,50
210,25,25.48,4769.47,14,82,222.6,1,2,4,191,False,False,False,True,False,False,0.012195121951219513,0.4293193717277487,3,0,3,1337.930890052356,50
211,42,54.85,7053.16,15,78,350.78,8,2,3,322,False,False,True,True,False,True,0.10256410256410256,0.2422360248447205,3,1,4,1274.5732919254658,50
212,33,40.2,7270.88,1,96,30.52,4,3,2,119,False,True,False,False,True,True,0.041666666666666664,0.8067226890756303,0,1,1,24.621176470588235,50
213,59,27.63,1996.55,12,4,446.44,9,1,5,278,True,False,True,True,False,True,2.25,0.014388489208633094,3,1,4,77.0831654676259,50
214,36,60.99,6655.52,8,46,31.95,5,4,5,76,False,False,True,False,False,True,0.10869565217391304,0.6052631578947368,1,1,2,154.70526315789473,50
215,58,100.42,8528.1,4,26,117.83,8,1,3,341,False,False,False,False,False,True,0.3076923076923077,0.07624633431085044,1,1,2,35.93642228739003,50
216,33,170.66,2432.12,15,52,288.2,2,4,1,202,False,False,True,False,False,False,0.038461538461538464,0.25742574257425743,1,0,1,1112.851485148515,50
217,29,59.93,7606.02,1,29,442.5,9,1,3,268,False,True,False,False,False,False,0.3103448275862069,0.10820895522388059,1,0,1,47.88246268656716,50
218,56,108.91,6374.87,9,83,143.52,1,1,4,136,True,True,False,False,False,True,0.012048192771084338,0.6102941176470589,1,1,2,788.3047058823531,50
219,65,187.33,9555.75,4,96,53.77,3,4,2,157,True,False,False,True,False,False,0.03125,0.6114649681528662,3,0,3,131.51388535031847,50
220,47,140.1,2676.44,12,24,406.69,1,0,5,144,False,False,True,False,True,False,0.041666666666666664,0.16666666666666666,0,0,0,813.38,50
221,19,163.65,1627.35,2,11,186.06,3,2,2,358,True,True,False,False,False,False,0.2727272727272727,0.030726256983240222,1,0,1,11.433854748603352,50
222,49,119.18,3190.0,7,14,374.37,8,3,2,348,True,True,False,False,True,True,0.5714285714285714,0.040229885057471264,0,1,1,105.42603448275862,50
223,62,196.48,2653.79,15,78,104.27,8,3,3,150,True,False,False,False,True,False,0.10256410256410256,0.52,0,0,0,813.3059999999999,50
224,42,125.96,7592.64,5,14,124.1,7,0,1,282,True,False,True,False,False,True,0.5,0.04964539007092199,1,1,2,30.80496453900709,50
225,42,28.19,7357.78,11,84,183.49,9,0,2,217,False,False,True,False,True,True,0.10714285714285714,0.3870967741935484,0,1,1,781.3122580645162,50
226,21,55.64,6729.88,4,66,394.48,4,3,1,202,True,False,True,True,False,False,0.06060606060606061,0.32673267326732675,3,0,3,515.5580198019802,50
227,36,92.86,2242.15,16,4,469.79,7,4,4,74,False,True,False,False,True,False,1.75,0.05405405405405406,0,0,0,406.3048648648649,50
228,65,128.23,8631.89,7,13,395.73,1,3,4,252,True,True,False,False,True,True,0.07692307692307693,0.051587301587301584,0,1,1,142.9025,50
229,21,158.95,9570.06,12,9,13.81,3,1,1,130,False,False,False,False,False,False,0.3333333333333333,0.06923076923076923,1,0,1,11.472923076923077,50
230,60,94.36,5362.9,3,11,406.14,0,4,3,349,False,True,False,True,False,False,0.0,0.03151862464183381,3,0,3,38.40292263610315,50
231,30,147.81,6528.79,4,7,321.85,0,0,3,121,False,False,False,False,False,True,0.0,0.05785123966942149,1,1,2,74.47768595041323,50
232,56,162.18,5056.85,18,53,401.28,3,3,3,232,False,False,False,False,False,False,0.05660377358490566,0.22844827586206898,1,0,1,1650.0910344827587,50
233,53,77.11,2907.22,11,32,290.44,8,0,5,293,True,False,True,True,False,True,0.25,0.10921501706484642,3,1,4,348.9245051194539,50
234,40,196.27,2932.86,1,44,24.04,3,4,4,221,True,False,False,False,False,False,0.06818181818181818,0.19909502262443438,1,0,1,4.786244343891402,50
235,23,136.94,3202.86,7,96,403.53,1,1,4,44,False,False,True,False,True,True,0.010416666666666666,2.1818181818181817,0,1,1,6163.003636363635,50
236,41,178.58,1989.42,2,22,47.42,4,1,2,196,True,False,True,True,False,False,0.18181818181818182,0.11224489795918367,3,0,3,10.64530612244898,50
237,61,120.07,9029.04,15,14,180.64,9,0,1,10,True,True,False,True,False,False,0.6428571428571429,1.4,3,0,3,3793.4399999999996,50
238,50,153.49,8598.14,4,72,274.89,6,4,5,164,True,True,False,False,False,True,0.08333333333333333,0.43902439024390244,1,1,2,482.7336585365853,50
239,29,158.7,4670.23,18,46,150.08,6,1,5,7,False,False,False,True,False,False,0.13043478260869565,6.571428571428571,3,0,3,17752.32,50
240,58,183.48,3735.79,8,29,382.26,6,1,2,231,True,False,False,False,False,False,0.20689655172413793,0.12554112554112554,1,0,1,383.9148051948052,50
241,38,47.06,9396.88,15,83,487.32,1,1,1,82,True,False,False,False,True,False,0.012048192771084338,1.0121951219512195,0,0,0,7398.943902439024,50
242,28,120.49,2301.5,12,30,236.66,1,4,3,86,True,False,False,False,False,True,0.03333333333333333,0.3488372093023256,1,1,2,990.6697674418604,50
243,61,97.11,5580.07,14,62,476.85,8,1,2,126,False,True,False,False,False,False,0.12903225806451613,0.49206349206349204,1,0,1,3284.9666666666667,50
244,55,186.17,639.53,1,27,459.35,7,4,3,204,True,False,False,True,False,True,0.25925925925925924,0.1323529411764706,3,1,4,60.796323529411765,50
245,46,38.92,1992.9,1,51,410.95,0,0,3,297,True,False,True,True,False,True,0.0,0.1717171717171717,3,1,4,70.56717171717172,50
246,65,196.86,6079.87,19,16,366.16,6,4,3,264,False,True,False,False,False,True,0.375,0.06060606060606061,1,1,2,421.6387878787879,50
247,58,177.58,6655.62,18,47,19.81,6,0,3,28,True,False,True,False,True,True,0.1276595744680851,1.6785714285714286,0,1,1,598.545,50
248,20,33.29,5851.86,10,66,451.79,3,0,4,298,False,False,False,False,False,True,0.045454545454545456,0.2214765100671141,1,1,2,1000.6087248322149,50
249,45,108.37,8709.05,6,52,290.57,3,1,2,320,True,True,False,False,True,True,0.057692307692307696,0.1625,0,1,1,283.30575,50
250,37,149.16,9934.71,13,26,74.47,8,0,5,347,False,False,True,False,False,True,0.3076923076923077,0.07492795389048991,1,1,2,72.53850144092218,50
251,43,152.87,7662.23,18,19,348.79,2,0,1,203,True,True,False,True,False,True,0.10526315789473684,0.09359605911330049,3,1,4,587.6166502463054,50
252,41,183.17,4704.41,4,40,143.23,8,2,4,229,True,False,True,False,True,True,0.2,0.17467248908296942,0,1,1,100.07336244541483,50
253,69,163.98,8355.95,4,49,348.95,1,2,2,294,False,True,False,False,False,False,0.02040816326530612,0.16666666666666666,1,0,1,232.63333333333333,50
254,64,75.97,1291.84,3,46,49.41,3,2,3,97,True,False,True,False,True,False,0.06521739130434782,0.4742268041237113,0,0,0,70.29463917525773,50
255,38,109.72,6864.38,6,23,487.78,4,3,4,6,True,False,True,False,True,True,0.17391304347826086,3.8333333333333335,0,1,1,11218.939999999999,50
256,47,146.32,5231.54,7,28,42.6,4,4,1,253,False,False,True,False,False,True,0.14285714285714285,0.11067193675889328,1,1,2,33.00237154150198,50
257,21,44.92,1862.85,9,76,435.18,3,4,3,314,False,True,False,False,True,False,0.039473684210526314,0.24203821656050956,0,0,0,947.971719745223,50
258,53,54.92,9732.04,1,45,164.79,3,2,2,202,True,False,True,False,False,True,0.06666666666666667,0.22277227722772278,1,1,2,36.71064356435643,50
259,57,106.59,3450.53,13,39,153.62,3,1,4,347,True,False,True,False,False,True,0.07692307692307693,0.11239193083573487,1,1,2,224.4534293948127,50
260,27,73.68,6192.69,7,1,203.54,4,2,3,44,True,False,False,False,True,True,4.0,0.022727272727272728,0,1,1,32.38136363636364,50
261,27,175.26,8798.08,8,10,388.55,7,4,4,295,False,False,True,False,False,False,0.7,0.03389830508474576,1,0,1,105.36949152542373,50
262,59,125.53,5116.22,10,23,107.88,9,2,3,89,True,False,False,True,False,True,0.391304347826087,0.25842696629213485,3,1,4,278.79101123595507,50
263,41,82.76,1239.86,7,70,229.07,3,1,3,133,True,True,False,False,True,False,0.04285714285714286,0.5263157894736842,0,0,0,843.9421052631578,50
264,21,172.79,8205.52,6,24,249.51,2,4,3,75,False,False,True,True,False,True,0.08333333333333333,0.32,3,1,4,479.0592,50
265,64,164.88,3596.82,5,71,454.69,1,0,4,218,True,True,False,True,False,False,0.014084507042253521,0.3256880733944954,3,0,3,740.4355504587156,50
266,44,199.7,9832.36,8,87,281.88,2,1,5,125,False,False,False,True,False,False,0.022988505747126436,0.696,3,0,3,1569.5078399999998,50
267,68,172.52,8849.87,16,88,322.94,3,3,1,310,True,False,False,True,False,False,0.03409090909090909,0.2838709677419355,3,0,3,1466.7726451612903,50
268,62,94.6,8549.15,4,66,448.1,9,2,4,176,False,True,False,True,False,False,0.13636363636363635,0.375,3,0,3,672.1500000000001,50
269,21,42.95,3626.91,8,56,173.34,2,4,2,28,False,False,True,True,False,False,0.03571428571428571,2.0,3,0,3,2773.44,50
270,49,171.32,7595.58,9,56,45.4,6,1,1,90,False,True,False,False,False,False,0.10714285714285714,0.6222222222222222,1,0,1,254.24,50
271,27,30.76,9864.66,19,27,396.37,5,3,1,28,True,False,False,False,False,False,0.18518518518518517,0.9642857142857143,1,0,1,7262.064642857144,50
272,28,83.05,5310.58,15,32,381.78,7,4,3,131,True,False,False,False,True,False,0.21875,0.24427480916030533,0,0,0,1398.8885496183204,50
273,45,185.55,4760.25,8,20,168.91,6,4,2,319,False,False,True,True,False,True,0.3,0.06269592476489028,3,1,4,84.71974921630093,50
274,63,192.94,245.19,3,62,474.5,7,2,4,364,True,False,False,False,False,False,0.11290322580645161,0.17032967032967034,1,0,1,242.46428571428572,50
275,25,135.3,7032.02,3,26,418.51,1,1,3,2,False,False,True,True,False,False,0.038461538461538464,13.0,3,0,3,16321.89,50
276,57,143.96,8598.93,17,72,11.38,9,0,2,265,False,False,True,False,True,False,0.125,0.27169811320754716,0,0,0,52.56271698113208,50
277,39,27.64,2549.83,14,12,61.78,2,4,2,360,False,False,True,False,False,True,0.16666666666666666,0.03333333333333333,1,1,2,28.83066666666667,50
278,51,112.61,3218.74,14,58,237.63,3,1,1,57,True,False,False,False,False,True,0.05172413793103448,1.0175438596491229,1,1,2,3385.185263157895,50
279,62,118.44,5056.7,2,56,456.05,8,3,2,311,False,True,False,False,False,True,0.14285714285714285,0.18006430868167203,1,1,2,164.23665594855305,50
280,52,81.22,813.59,14,18,96.37,1,0,5,61,True,True,False,True,False,False,0.05555555555555555,0.29508196721311475,3,0,3,398.11868852459014,50
281,52,32.35,987.46,11,55,337.79,7,4,2,314,True,False,False,True,False,False,0.12727272727272726,0.1751592356687898,3,0,3,650.8374203821655,50
282,42,61.2,4269.0,14,1,435.33,2,2,5,22,True,True,False,False,False,False,2.0,0.045454545454545456,1,0,1,277.02818181818185,50
283,51,84.44,2686.07,7,12,465.64,2,2,3,130,False,True,False,True,False,False,0.16666666666666666,0.09230769230769231,3,0,3,300.87507692307696,50
284,23,98.33,4119.77,19,37,331.47,7,0,4,62,True,False,False,False,True,False,0.1891891891891892,0.5967741935483871,0,0,0,3758.442096774194,50
285,58,126.37,4598.42,8,78,182.89,8,4,4,5,True,True,False,False,False,True,0.10256410256410256,15.6,1,1,2,22824.672,50
286,54,150.03,9765.11,14,9,188.27,0,4,5,274,True,False,False,False,False,True,0.0,0.032846715328467155,1,1,2,86.57671532846716,50
287,18,77.17,9448.17,4,64,383.5,3,3,1,132,True,False,True,True,False,True,0.046875,0.48484848484848486,3,1,4,743.7575757575758,50
288,29,79.21,1483.33,11,11,436.71,9,3,4,287,False,False,True,True,False,True,0.8181818181818182,0.03832752613240418,3,1,4,184.11815331010453,50
289,52,23.54,8837.6,4,90,481.32,6,2,2,173,False,True,False,False,True,True,0.06666666666666667,0.5202312138728323,0,1,1,1001.5907514450867,50
290,23,27.36,894.05,6,10,382.03,6,2,4,307,False,False,False,False,False,True,0.6,0.03257328990228013,1,1,2,74.66384364820847,50
291,34,66.41,5125.59,6,85,283.81,7,4,3,88,True,False,True,False,True,True,0.08235294117647059,0.9659090909090909,0,1,1,1644.8079545454548,50
292,26,153.24,1722.71,2,5,457.4,4,1,2,81,True,False,False,False,True,False,0.8,0.06172839506172839,0,0,0,56.46913580246913,50
293,19,133.1,3722.33,19,60,471.97,9,3,3,128,True,False,False,False,False,True,0.15,0.46875,1,1,2,4203.4828125,50
294,35,158.56,7459.07,1,40,239.12,4,0,4,346,False,False,False,False,True,True,0.1,0.11560693641618497,0,1,1,27.64393063583815,50
295,66,158.41,4302.6,13,81,474.71,3,0,1,92,True,True,False,False,False,True,0.037037037037037035,0.8804347826086957,1,1,2,5433.36554347826,50
296,53,174.18,8088.82,14,83,305.59,8,0,2,16,False,False,True,True,False,True,0.0963855421686747,5.1875,3,1,4,22193.473749999997,50
297,45,149.66,7216.28,3,79,210.42,7,2,3,25,False,True,False,False,False,False,0.08860759493670886,3.16,1,0,1,1994.7815999999998,50
298,58,196.22,9434.11,19,88,442.58,9,1,5,258,True,False,False,True,False,False,0.10227272727272728,0.34108527131782945,3,0,3,2868.192868217054,50
299,54,181.79,5388.14,17,53,215.65,2,0,3,181,True,False,True,True,False,True,0.03773584905660377,0.292817679558011,3,1,4,1073.4842541436462,50
300,66,125.61,8041.26,4,49,186.57,8,2,5,267,True,True,False,True,False,True,0.16326530612244897,0.18352059925093633,3,1,4,136.95775280898877,50
301,43,125.87,3296.78,13,31,411.17,9,3,5,330,False,False,True,False,True,False,0.2903225806451613,0.09393939393939393,0,0,0,502.1257878787879,50
302,21,26.17,3522.88,9,4,487.78,1,3,1,330,False,True,False,False,True,True,0.25,0.012121212121212121,0,1,1,53.212363636363634,50
303,57,199.73,4065.05,4,11,334.83,2,1,5,130,False,False,False,True,False,True,0.18181818181818182,0.08461538461538462,3,1,4,113.32707692307693,50
304,53,43.68,4168.07,10,33,168.63,5,2,2,75,False,False,True,False,True,True,0.15151515151515152,0.44,0,1,1,741.972,50
305,68,153.26,1122.21,13,22,419.47,3,4,4,42,False,False,False,False,True,True,0.13636363636363635,0.5238095238095238,0,1,1,2856.3909523809525,50
306,48,167.78,5239.08,18,42,457.81,1,3,3,107,True,False,False,False,False,True,0.023809523809523808,0.3925233644859813,1,1,2,3234.6201869158876,50
307,47,87.15,1058.35,12,98,83.04,6,2,2,30,True,False,True,False,False,True,0.061224489795918366,3.2666666666666666,1,1,2,3255.168,50
308,67,55.43,8908.65,16,19,161.62,1,1,5,77,True,False,True,True,False,True,0.05263157894736842,0.24675324675324675,3,1,4,638.0841558441558,50
309,51,37.78,712.26,1,98,312.37,8,3,2,193,False,True,False,False,False,False,0.08163265306122448,0.5077720207253886,1,0,1,158.61274611398966,50
310,36,154.75,4551.97,14,52,172.97,5,2,2,350,True,True,False,True,False,False,0.09615384615384616,0.14857142857142858,3,0,3,359.7776,50
311,35,101.48,2918.47,7,77,312.85,9,4,1,67,False,False,False,False,True,False,0.11688311688311688,1.1492537313432836,0,0,0,2516.808208955224,50
312,47,148.47,1633.21,5,64,415.34,3,4,5,70,True,True,False,False,True,False,0.046875,0.9142857142857143,0,0,0,1898.6971428571428,50
313,38,184.77,7859.98,2,53,77.86,3,1,2,17,False,False,True,True,False,False,0.05660377358490566,3.1176470588235294,3,0,3,485.48,50
314,20,46.39,7177.83,4,67,315.85,7,3,3,15,True,False,True,False,True,True,0.1044776119402985,4.466666666666667,0,1,1,5643.186666666667,50
315,23,185.45,1544.88,10,90,335.05,6,1,1,11,False,False,True,False,False,False,0.06666666666666667,8.181818181818182,1,0,1,27413.18181818182,50
316,55,94.09,6364.38,15,95,438.16,4,4,2,133,True,False,False,False,False,False,0.042105263157894736,0.7142857142857143,1,0,1,4694.571428571428,50
317,30,74.95,7946.3,19,52,359.32,5,1,3,7,False,True,False,True,False,True,0.09615384615384616,7.428571428571429,3,1,4,50715.45142857143,50
318,62,189.75,7755.99,15,93,396.61,5,3,3,109,True,True,False,False,False,True,0.053763440860215055,0.8532110091743119,1,1,2,5075.880275229358,50
319,20,198.32,1013.57,19,42,91.1,2,3,5,152,False,True,False,False,False,True,0.047619047619047616,0.27631578947368424,1,1,2,478.275,50
320,65,55.8,6886.58,10,18,74.91,3,2,2,86,True,True,False,False,True,False,0.16666666666666666,0.20930232558139536,0,0,0,156.78837209302327,50
321,45,138.23,7188.64,3,15,453.21,8,2,5,261,True,True,False,True,False,True,0.5333333333333333,0.05747126436781609,3,1,4,78.1396551724138,50
322,39,39.17,8635.45,11,60,91.1,5,0,3,56,True,True,False,True,False,True,0.08333333333333333,1.0714285714285714,3,1,4,1073.6785714285713,50
323,57,137.16,5129.64,18,61,191.48,9,2,2,105,False,True,False,False,True,False,0.14754098360655737,0.580952380952381,0,0,0,2002.3337142857144,50
324,57,168.92,4664.83,2,14,397.18,3,0,5,258,True,False,False,True,False,True,0.21428571428571427,0.05426356589147287,3,1,4,43.10480620155039,50
325,29,143.21,9654.65,18,98,39.62,4,2,5,206,False,True,False,False,True,False,0.04081632653061224,0.47572815533980584,0,0,0,339.2702912621359,50
326,40,95.12,7985.47,15,23,264.81,9,3,4,172,True,True,False,True,False,False,0.391304347826087,0.13372093023255813,3,0,3,531.1595930232559,50
327,48,88.95,5631.44,16,62,277.49,6,3,1,42,True,True,False,True,False,True,0.0967741935483871,1.4761904761904763,3,1,4,6554.0495238095245,50
328,35,90.76,3373.11,19,89,11.99,2,1,3,351,False,False,False,True,False,True,0.02247191011235955,0.2535612535612536,3,1,4,57.763789173789185,50
329,24,126.15,8467.86,19,31,202.64,8,3,3,105,True,True,False,False,True,True,0.25806451612903225,0.29523809523809524,0,1,1,1136.7139047619048,50
330,25,178.68,4608.82,12,11,454.51,5,3,5,78,True,False,False,False,True,True,0.45454545454545453,0.14102564102564102,0,1,1,769.1707692307693,50
331,36,187.23,1017.58,6,4,218.86,5,0,3,348,False,False,False,False,True,False,1.25,0.011494252873563218,0,0,0,15.093793103448277,50
332,46,29.64,4603.55,12,32,457.61,8,1,3,40,False,False,False,False,False,True,0.25,0.8,1,1,2,4393.0560000000005,50
333,61,52.69,8732.49,7,33,164.72,9,3,2,263,False,False,True,True,False,False,0.2727272727272727,0.12547528517110265,3,0,3,144.67802281368822,50
334,37,40.2,4537.99,10,14,257.61,9,3,4,297,True,True,False,False,False,True,0.6428571428571429,0.04713804713804714,1,1,2,121.43232323232324,50
335,67,54.8,242.06,12,50,423.09,8,4,2,18,False,False,True,False,False,True,0.16,2.7777777777777777,1,1,2,14103.0,50
336,59,82.39,6153.7,16,40,490.91,7,3,2,131,True,True,False,True,False,False,0.175,0.3053435114503817,3,0,3,2398.33893129771,50
337,47,111.18,9958.72,13,1,382.0,1,4,3,107,True,False,False,False,True,True,1.0,0.009345794392523364,0,1,1,46.41121495327103,50
338,64,133.3,8190.76,13,25,178.39,9,2,3,196,True,False,False,True,False,False,0.36,0.12755102040816327,3,0,3,295.79974489795916,50
339,39,151.79,6210.66,14,85,163.83,6,2,3,253,False,True,False,False,False,False,0.07058823529411765,0.3359683794466403,1,0,1,770.5837944664032,50
340,27,180.22,9152.55,6,44,37.97,8,3,2,126,True,True,False,False,True,True,0.18181818181818182,0.3492063492063492,0,1,1,79.55619047619047,50
341,43,198.04,8154.46,19,91,109.43,7,1,2,43,False,False,False,True,False,False,0.07692307692307693,2.116279069767442,3,0,3,4400.103953488373,50
342,68,139.31,5036.53,10,92,382.27,8,3,4,217,True,True,False,True,False,False,0.08695652173913043,0.423963133640553,3,0,3,1620.6838709677418,50
343,50,172.17,5953.08,9,88,213.27,5,2,5,125,False,True,False,True,False,False,0.056818181818181816,0.704,3,0,3,1351.27872,50
344,45,160.05,7339.8,9,91,86.7,7,4,2,334,False,False,True,True,False,False,0.07692307692307693,0.27245508982035926,3,0,3,212.59670658682634,50
345,27,75.36,8479.62,9,74,155.82,0,4,3,4,True,False,False,False,True,False,0.0,18.5,0,0,0,25944.03,50
346,46,177.62,675.95,1,98,298.51,8,2,2,83,False,False,True,False,True,True,0.08163265306122448,1.180722891566265,0,1,1,352.4575903614458,50
347,61,27.7,7770.56,1,91,478.73,8,3,1,342,False,False,False,False,True,True,0.08791208791208792,0.26608187134502925,0,1,1,127.38137426900586,50
348,35,20.07,4530.28,13,42,480.12,3,2,2,232,True,False,True,False,True,False,0.07142857142857142,0.1810344827586207,0,0,0,1129.9375862068966,50
349,59,69.27,6641.91,19,32,65.88,2,2,2,102,True,True,False,False,True,True,0.0625,0.3137254901960784,0,1,1,392.6964705882353,50
350,18,103.18,7669.87,16,41,125.77,5,4,1,188,False,True,False,False,True,True,0.12195121951219512,0.21808510638297873,0,1,1,438.85702127659573,50
351,40,134.91,5441.07,13,96,303.47,7,4,4,280,True,False,False,False,False,True,0.07291666666666667,0.34285714285714286,1,1,2,1352.6091428571428,50
352,34,38.32,1669.3,18,9,456.91,7,2,2,335,False,False,False,False,False,True,0.7777777777777778,0.026865671641791045,1,1,2,220.95349253731345,50
353,60,141.14,4154.32,10,50,490.93,6,4,1,82,False,False,False,False,True,False,0.12,0.6097560975609756,0,0,0,2993.4756097560976,50
354,54,164.33,861.04,14,37,366.29,0,3,1,89,False,False,True,False,True,True,0.0,0.4157303370786517,0,1,1,2131.8901123595506,50
355,48,53.36,6924.08,3,82,211.7,3,3,1,355,True,False,False,False,True,True,0.036585365853658534,0.23098591549295774,0,1,1,146.69915492957745,50
356,42,94.72,9541.69,1,95,437.67,2,0,4,15,True,True,False,False,False,True,0.021052631578947368,6.333333333333333,1,1,2,2771.91,50
357,21,113.6,7973.0,10,2,215.47,9,2,1,133,False,False,False,False,True,True,4.5,0.015037593984962405,0,1,1,32.401503759398494,50
358,69,101.33,3958.89,7,59,336.76,4,1,5,121,True,True,False,False,True,True,0.06779661016949153,0.48760330578512395,0,1,1,1149.4370247933884,50
359,26,163.97,5884.49,4,30,249.92,5,3,3,31,True,False,True,False,False,True,0.16666666666666666,0.967741935483871,1,1,2,967.4322580645161,50
360,45,192.89,3111.59,7,81,391.94,9,4,5,93,True,True,False,False,True,True,0.1111111111111111,0.8709677419354839,0,1,1,2389.569677419355,50
361,47,163.81,5456.35,2,85,370.44,1,2,2,182,True,True,False,True,False,True,0.011764705882352941,0.46703296703296704,3,1,4,346.0153846153846,50
362,64,34.04,3077.2,2,9,201.44,9,1,4,227,True,False,True,False,False,False,1.0,0.039647577092511016,1,0,1,15.973215859030837,50
363,41,164.89,7409.42,6,37,59.4,1,1,4,338,False,True,False,False,False,False,0.02702702702702703,0.10946745562130178,1,0,1,39.01420118343195,50
364,50,31.99,2667.48,2,94,476.37,0,1,4,290,True,False,True,False,False,False,0.0,0.32413793103448274,1,0,1,308.81917241379307,50
365,37,62.47,9643.8,2,60,460.12,4,1,2,35,False,False,True,False,False,True,0.06666666666666667,1.7142857142857142,1,1,2,1577.5542857142857,50
366,26,47.56,6653.29,4,16,99.12,4,3,1,186,True,False,True,False,False,False,0.25,0.08602150537634409,1,0,1,34.10580645161291,50
367,25,55.55,780.9,6,14,109.62,0,0,2,150,False,True,False,False,False,False,0.0,0.09333333333333334,1,0,1,61.38720000000001,50
368,41,115.1,206.7,19,26,395.98,2,4,1,82,False,False,True,False,False,False,0.07692307692307693,0.3170731707317073,1,0,1,2385.5380487804878,50
369,31,140.9,9970.76,2,81,395.51,3,3,1,15,False,False,False,False,False,False,0.037037037037037035,5.4,1,0,1,4271.508,50
370,35,104.66,2283.01,4,51,483.09,0,0,5,353,False,True,False,False,False,True,0.0,0.14447592067988668,1,1,2,279.1794900849858,50
371,18,192.75,3194.37,14,12,498.82,8,3,1,236,True,True,False,False,True,False,0.6666666666666666,0.05084745762711865,0,0,0,355.0922033898305,50
372,29,63.25,2163.3,3,47,254.2,2,4,2,25,True,False,False,True,False,True,0.0425531914893617,1.88,3,1,4,1433.6879999999999,50
373,46,157.37,9288.21,16,3,480.58,8,3,1,353,False,False,False,True,False,True,2.6666666666666665,0.0084985835694051,3,1,4,65.34798866855525,50
374,54,176.63,6554.93,12,34,409.83,8,4,2,256,True,False,False,True,False,True,0.23529411764705882,0.1328125,3,1,4,653.1665624999999,50
